90587,1,46,Catalonia Sagrada Familia,10,El trato del personal con los niños y las personas con necesidades especiales. La eficacia en resolver las incidencias puntuales. El.ambiente acogedor para que todo el.mundo se sienta como en casa.,"Conseguir imágenes de los sitios poco conocidos de la zona,  como la Plaza de la Oca, o la puesta de sol en verano en el parque del.Clot. Más información de actividades de ocio.por los vecinos de la zona. Lo tengo cerca de casa, y la zona de Cl7t- Camp de lArpa es como.un pueblo.tranquilo donde nos conocemos tidos, con  la belleza de la naturaleza de la ciudad.",2019-01-07
90587,1,47,Catalonia Sagrada Familia,10,"Cama cómoda, baño con bañera. Vista de la habitación. Personal muy amable.",Qué la piscina es sólo para verano. No había pava eléctrica en la habitación.,2019-01-05
90587,1,48,Catalonia Sagrada Familia,"3,8",El servicio de limpieza de la habitacion!!!,"Me senti engañado, la habitacion no correspondia ni de lejos a la foto publicitada, la atencion en recepcion de noche pesima, sin ganas de trabajar ni ofrecer soluciones..",2019-01-03
90587,1,49,Catalonia Sagrada Familia,"5,4",,"Tras solicitar el parking de pago, nos dijeron que nuestro coche era grande y las plazas que tenían eran solo para coches pequeños, que aparcáramos en la calle o la alternativa era aparcar en un parking a unas cuantas calles del hotel.",2019-01-01
90587,1,50,Catalonia Sagrada Familia,"9,2",la limpieza y la habitación es amplia y la cama muy cómoda. el personal muy amable.,"no nos tenían preparada la habitación al momento de llegar, pero es un detalle mínimo ya que le dieron rápida solución.",2019-01-01
90587,1,51,Catalonia Sagrada Familia,"9,6","La habitación en general estaba muy bien, con cama cómoda y todos los elementos necesarios para tener una estancia cómoda, me sorprendió bastante que esta incluyera una mini terraza con vistas a la Sagrada Familia, lo cual me gustó mucho. Por otra parte, el personal del hotel era muy simpático y profesional, sobre todo al realizar el check-in.","Respecto a la habitación, en el baño había pocos amenities.",2018-12-31
90587,1,52,Catalonia Sagrada Familia,10,"Todo . Hotel súper recomendable desde los ángulos. Buffet extraordinario en el desayuno , equipo humano súper amable y habitación remodelada ",Todo me gusto ,2018-12-30
90587,1,53,Catalonia Sagrada Familia,"5,8",,"A pesar de que el hotel cumple con otros requisitos para una buena estancia, la mía no lo fue. La culpa la tuvo el aparato de climatización ubicado en la habitación (bastante antiguo, por cierto). Nada más llegar, comprobé que emitía un molesto ruido aún estando apagado. Me comuniqué con recepción y tardaron más de una hora (tuve que volver a insistir) en mandar a alguien para revisarlo. La persona que lo hizo comprobó que el funcionamiento de la máquina era anómalo y prometió comunicarse con mantenimiento. Pasó otra hora y seguí sin tener noticias. Tras otra llamada me comunicaron que ya no había nadie de mantenimiento en el hotel y que no podían hacer nada (pudieron avisarme para decírmelo pero no lo hicieron). Pedí un cambio de habitación y me lo negaron porque el hotel estaba completo (cosa que entiendo). El resultado es que pasé la noche entera con un molesto ruido en la habitación que intenté mitigar como pude. Entiendo que hay que cosas que se escapen de su poder (como el hecho de que no hubiese habitaciones para hacer un cambio), pero la realidad es que no puedes ofrecer una habitación sin comprobar antes que todo funciona bien. Eso por no hablar de la tardanza del staff del hotel en atender mis peticiones y una cisterna que, de tanto en tanto, emitía también un molesto ruido. Definitivamente no volveré a hospedarme en este hotel.",2018-12-28
90587,1,54,Catalonia Sagrada Familia,"5,4",,"Solicite una habitación más grande y me dieron una de igual tamaño, más cara por servicios que no solicite. Después me enteré que si había habitaciones más grandes. Muy lamentable. Me cambié a media estancia",2018-12-28
90587,1,55,Catalonia Sagrada Familia,"9,6","El desayuno, y el Gymnasio. El desayuno se sirve en un local amplio y limpio. Los productos son de calidad y hay mucha variedad.",Todo muy bien. Quizás la obsesión de la camarera de cambiarme las toallas cada día. A mi me servían para el día siguiente.,2018-12-28
90587,1,56,Catalonia Sagrada Familia,"7,9","Las habitaciones son muy correctas y acojedoras, el personal y la limpieza excelente.","Las puertas de entrada de las habitaciones, hacen mucho ruido al entrar y salir un cliente de su habitación o cuando entran a limpiar. Nosotros estuvimos por navidades y nos despertamos siempre por este ruido. Es una pena porque las habitaciones estan muy bien insonorizadas entre unas y otras...pero despertarte cada dia a las 8:30 de la mañana..es para no volver..",2018-12-27
90587,1,57,Catalonia Sagrada Familia,10,Ubicación perfecta para ver la Sagrada Familia. Personal muy amable y las instalaciones buenas y limpias.,"Difícil zona de aparcamiento y el parking del hotel estaba lleno, pero al final de muchas vueltas encontramos parking cerca.",2018-12-26
90587,1,58,Catalonia Sagrada Familia,"9,6",La cama era muy cómoda y grande y tenian nevera.,"Había cortes en las calles y acceder al parking con el que colabora el hotel es algo complicado. El parking mantiene el precio que da el hotel, bueno, en realidad cobran 19€ en lugar de 18€. La única pega es que las plazas son muy estrechas con columnas y la mayoría de los coches pisaban la raya, con lo que no podías aparcar a menos que el coche de al lado fuese del tamaño de un Ibiza o tuvieses la suerte de que ambas plazas estaban libres.",2018-12-24
90587,1,59,Catalonia Sagrada Familia,"9,6",Entramos antes de la hora y guardan las maletas hasta que te vas y como había disponibilidad nos dieron una habitación mejor que la contratada,"Nada, fué todo genial",2018-12-22
90587,1,60,Catalonia Sagrada Familia,10,"Me gusto absolutamente todo, muy buen trato por parte del personal, la habitación súper bien equipada no le faltaba detalle, agua, té y café por cortesía del hotel todo fantástico, volveremos pronto! ",,2018-12-20
90587,1,61,Catalonia Sagrada Familia,"9,6","Habitación con balcón, buenas vistas, cama muy cómoda y amplia, nada de ruido y luz de la  calle para poder descansar bien. Perfecto!Dato curioso, el servicio de limpieza es muy silencioso. ","Quería solicitar el retraso de check-out cuando llegué, y me indicaron que era necesario hacerlo justo antes de mi salida, debido a la disponibilidad del Hotel. ",2018-12-19
90587,1,62,Catalonia Sagrada Familia,"8,8","cama confortable, colchón muy cómodo. Limpieza. SilencioSólo estuvimos en el hotel para dormir por lo que no puedo añadir nada más, aunque seguro que el resto de servicios del hotel estarán muy bien.",almohada muy blanda.,2018-12-16
90587,1,63,Catalonia Sagrada Familia,"8,8","Excelente atención, habitación muy cómoda especialmente limpia ",Los arreglos que están dando a las calles dificulta un poco la llegada por lo demás buen servicio ,2018-12-16
90587,1,64,Catalonia Sagrada Familia,10,La atención del personal.La ubicación del hotel.Las instalaciones del hotel.,"El desayuno un poco caro, pero imagino que es el estándar de todos los hoteles.",2018-12-15
90587,1,65,Catalonia Sagrada Familia,"9,6","La competencia y amabilidad del personal de recepción, restaurante y desayunos",La ventana del cuarto de baño no cerraba bien por arriba (entraba un poco de frío y ruido). Habitacion 333 (no lo notifiqué),2018-12-11
90587,1,66,Catalonia Sagrada Familia,"9,2","Pulcritud,. Moderno, personal impecable, rapidez check-in /check-out, atención temprana ( al horario de check-in), balanza disponible, terraza propia: un encanto!!!","Dimensiones de paso un poco justas, Quizás 50cm más permite mejor movilidad con el equipaje, en la habitación estándar.",2018-12-10
90587,1,67,Catalonia Sagrada Familia,"7,5","Buena situación, limpio, tranquilo, amables, todas las peticiones atendidas. Encontré una oferta brillante y relación precio-calidad excelente. Recomendable ",No tengo nada negativo,2018-12-10
90587,1,68,Catalonia Sagrada Familia,"9,6","Me encantó tanto el trato del personal, lo atentos que fueron y las instalaciones amplias y luminosas ","La colcha de la cama era muy fina, pero con la manta se solucionó, si es que eso puede ser una pega... ",2018-12-10
90587,1,69,Catalonia Sagrada Familia,"8,8","La limpieza , y la comodidad de la cama. El parking estaba completo pero nos dio uno que tienen pactado con un parking al mismo precio y cerca de este. ",,2018-12-10
90587,1,70,Catalonia Sagrada Familia,"8,8","Es todo precioso, el personal muy amable y súper pulcro ","No es la primera vez que he venido a este hotel y siempre ha sido genial, pero esta vez por la noche se han oido ruidos que no sabría decir que es .. aún así, muy bien todo!",2018-12-09
90587,1,71,Catalonia Sagrada Familia,"4,6",Solo la ubicación ,Tienen muy mal servicio pedí una cama grande individual y me pusieron dos camas pequeñas juntas dormí súper incomoda el el baño no había cepillo de dientes y en el mini bar no había nada que aunque me apeteciera tomar algo no podía porque no había nada ,2018-12-02
90587,1,72,Catalonia Sagrada Familia,"8,3","El hotel está bien, es cómodo esta bien ubicado tiene buenos servicios y las habitaciones están insonorizadas por lo tanto se descansa bastante bien.","Íbamos dos parejas y solicité habitaciones contiguas, no me dijeron nada hasta que no llegué de que una habitación estaba en El Segundo piso y la otra en el cuarto al mencionarlo me dijeron que aún gracias que las habían podido ubicar en el mismo edificioEl parking si no hay libre el del hotel (el cual solo dispone de dos plazas para coches medianos grandes) te mandan a uno no muy lejos del hotel pero algo lioso de llegar, si te dan un plano y tal pero la verdad llegábamos cansados nos habíamos perdido varias veces porque estaba la zona en obras y lo que menos nos apetecía era seguir dando vueltas para encontrar un parkingPodrían mencionarlo y dejar que la gente haga sus reservasPor otro lado son 19€ no 18€ como indica la página de Booking ( si es solo 1€ de diferencia, pero es bueno actualizarlo)",2018-12-02
90587,1,73,Catalonia Sagrada Familia,"7,1",Ubicación,La estancia era por 4 noches y en la segunda noche bloquearon la tarjeta de entrada a la habitación porque no había pagado la estancia. Creo que no es la mejor manera de avisarlo.,2018-11-29
90587,1,74,Catalonia Sagrada Familia,"8,3","La atención del personal. Incluso solicité en el bar si podían cambiar el canal de la TV y no me pusieron ningún problema. Además, en la habitación encontré una botella de agua mineral de litro y medio por cortesía del hotel, así como una nevera para poder utilizar.","No hice uso de la cocina del hotel, porque los precios me parecían muy elevados. 10€ ó 14€ por un desayuno, por muy completo que pudiese llegar a ser (no lo vi), me parece demasiado elevado. Podrían hacer diferentes tipos de desayuno (frío y caliente), ya que supongo que el precio subirá por los alimentos que haya que elaborar (tortillas, bacon...).",2018-11-28
90587,1,75,Catalonia Sagrada Familia,10,"En general todo, perfecta ubicación, excelente habitación pero lo que nos sorprendió y gusto más fue el desayuno tipo bufet que no lo habíamos tenido en ningún otro hotel q hemos visitado en Europa.",El frío en el cuarto de baño,2018-11-23
90587,2,1,Catalonia Sagrada Familia,10,me entregaron el desayuno en caja por haber salido antes de la hora de apertura de la cafeteria,que no me dejaron jabon de barra en la ducha y me toco pedirlo en la noche,2018-11-20
